image_id,label,scene_type,variant,current_filename,current_format,resolution_type,score,final_label,source_difficulty,source_difficulty_source,source_difficulty_reason,variant_difficulty,variant_difficulty_source,variant_difficulty_reason,review_reason,stability_issue_type,needs_manual_review,source_path
real_052,real,nature_travel,jpg_q95_long512,real_052_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.215046,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_052_nature_travel_jpg_q95_long512.jpg
real_053,real,nature_travel,png_long1024,real_053_nature_travel_png_long1024.png,png,long1024,0.259509,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_053_nature_travel_png_long1024.png
real_053,real,nature_travel,png_long768,real_053_nature_travel_png_long768.png,png,long768,0.258385,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_053_nature_travel_png_long768.png
real_053,real,nature_travel,png_long512,real_053_nature_travel_png_long512.png,png,long512,0.254840,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_053_nature_travel_png_long512.png
real_053,real,nature_travel,jpg_q95_long1024,real_053_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.259778,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_053_nature_travel_jpg_q95_long1024.jpg
real_053,real,nature_travel,jpg_q95_long768,real_053_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.258724,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_053_nature_travel_jpg_q95_long768.jpg
real_053,real,nature_travel,jpg_q95_long512,real_053_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.255237,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_053_nature_travel_jpg_q95_long512.jpg
real_054,real,nature_travel,png_long1024,real_054_nature_travel_png_long1024.png,png,long1024,0.217817,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_054_nature_travel_png_long1024.png
real_054,real,nature_travel,png_long768,real_054_nature_travel_png_long768.png,png,long768,0.213256,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_054_nature_travel_png_long768.png
real_054,real,nature_travel,png_long512,real_054_nature_travel_png_long512.png,png,long512,0.202829,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_054_nature_travel_png_long512.png
real_054,real,nature_travel,jpg_q95_long1024,real_054_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.219500,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_054_nature_travel_jpg_q95_long1024.jpg
real_054,real,nature_travel,jpg_q95_long768,real_054_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.214914,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_054_nature_travel_jpg_q95_long768.jpg
real_054,real,nature_travel,jpg_q95_long512,real_054_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.204633,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_054_nature_travel_jpg_q95_long512.jpg
real_055,real,nature_travel,png_long1024,real_055_nature_travel_png_long1024.png,png,long1024,0.227294,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_055_nature_travel_png_long1024.png
real_055,real,nature_travel,png_long768,real_055_nature_travel_png_long768.png,png,long768,0.224922,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_055_nature_travel_png_long768.png
real_055,real,nature_travel,png_long512,real_055_nature_travel_png_long512.png,png,long512,0.215965,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_055_nature_travel_png_long512.png
real_055,real,nature_travel,jpg_q95_long1024,real_055_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.229748,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_055_nature_travel_jpg_q95_long1024.jpg
real_055,real,nature_travel,jpg_q95_long768,real_055_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.227460,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_055_nature_travel_jpg_q95_long768.jpg
real_055,real,nature_travel,jpg_q95_long512,real_055_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.218718,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_055_nature_travel_jpg_q95_long512.jpg
real_056,real,nature_travel,png_long1024,real_056_nature_travel_png_long1024.png,png,long1024,0.236309,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_056_nature_travel_png_long1024.png
real_056,real,nature_travel,png_long768,real_056_nature_travel_png_long768.png,png,long768,0.236984,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_056_nature_travel_png_long768.png
real_056,real,nature_travel,png_long512,real_056_nature_travel_png_long512.png,png,long512,0.233617,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_056_nature_travel_png_long512.png
real_056,real,nature_travel,jpg_q95_long1024,real_056_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.238763,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_056_nature_travel_jpg_q95_long1024.jpg
real_056,real,nature_travel,jpg_q95_long768,real_056_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.239382,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_056_nature_travel_jpg_q95_long768.jpg
real_056,real,nature_travel,jpg_q95_long512,real_056_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.235986,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_056_nature_travel_jpg_q95_long512.jpg
real_057,real,nature_travel,png_long1024,real_057_nature_travel_png_long1024.png,png,long1024,0.234713,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_057_nature_travel_png_long1024.png
real_057,real,nature_travel,png_long768,real_057_nature_travel_png_long768.png,png,long768,0.228601,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_057_nature_travel_png_long768.png
real_057,real,nature_travel,png_long512,real_057_nature_travel_png_long512.png,png,long512,0.215801,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_057_nature_travel_png_long512.png
real_057,real,nature_travel,jpg_q95_long1024,real_057_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.236531,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_057_nature_travel_jpg_q95_long1024.jpg
real_057,real,nature_travel,jpg_q95_long768,real_057_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.230508,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_057_nature_travel_jpg_q95_long768.jpg
real_057,real,nature_travel,jpg_q95_long512,real_057_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.217977,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_057_nature_travel_jpg_q95_long512.jpg
real_058,real,nature_travel,png_long1024,real_058_nature_travel_png_long1024.png,png,long1024,0.234958,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_058_nature_travel_png_long1024.png
real_058,real,nature_travel,png_long768,real_058_nature_travel_png_long768.png,png,long768,0.229543,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_058_nature_travel_png_long768.png
real_058,real,nature_travel,png_long512,real_058_nature_travel_png_long512.png,png,long512,0.216674,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_058_nature_travel_png_long512.png
real_058,real,nature_travel,jpg_q95_long1024,real_058_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.237555,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_058_nature_travel_jpg_q95_long1024.jpg
real_058,real,nature_travel,jpg_q95_long768,real_058_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.232535,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_058_nature_travel_jpg_q95_long768.jpg
real_058,real,nature_travel,jpg_q95_long512,real_058_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.220003,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_058_nature_travel_jpg_q95_long512.jpg
real_059,real,nature_travel,png_long1024,real_059_nature_travel_png_long1024.png,png,long1024,0.217746,ai,hard,baseline_score,Real native score near decision boundary.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_059_nature_travel_png_long1024.png
